,BDEP,TPO,HL,BHT,RPM,TOR,DEPT,WOB
1607138764472.0,4412.731,0.0,425.91198896394235,2.388,0.0,0.0,5795.817,19.76
1607138764981.0,4412.731,0.0,427.4839889232094,2.388,0.0,0.0,5795.817,18.19
1607138765490.0,4412.73,0.0,429.5339888700906,2.388,0.0,0.0,5795.817,16.14
1607138765897.0,4412.73,0.0,430.1779888534035,2.388,0.0,0.0,5795.817,15.49
1607138766405.0,4412.73,0.0,429.73198886496016,2.388,0.0,0.0,5795.817,15.94
1607138766913.0,4412.73,0.0,429.2379888777604,2.388,0.0,0.0,5795.817,16.43
1607138767422.0,4412.73,0.0,427.73198891678334,2.388,0.0,0.0,5795.817,17.94
1607138767929.0,4412.73,0.0,427.3059889278216,2.388,0.0,0.0,5795.817,18.36
1607138768455.0,4412.73,0.0,426.50598894855085,2.388,0.0,0.0,5795.817,19.16
1607138768963.0,4412.73,0.0,426.4839889491209,2.388,0.0,0.0,5795.817,19.18
1607138769481.0,4412.73,0.0,426.62598894544146,2.388,0.0,0.0,5795.817,19.04
1607138769988.0,4412.73,0.0,427.06198893414404,2.388,0.0,0.0,5795.817,18.61
1607138770395.0,4412.73,0.0,428.14398890610767,2.388,0.0,0.0,5795.817,17.52
1607138770902.0,4412.73,0.0,428.98398888434195,2.388,0.0,0.0,5795.817,16.68
1607138771409.0,4412.73,0.0,431.16398882785467,2.388,0.0,0.0,5795.817,14.5
1607138771918.0,4412.73,0.0,432.14398880246137,2.388,0.0,0.0,5795.817,13.53
1607138772428.0,4412.73,0.0,433.7299887613656,2.388,0.0,0.0,5795.817,11.94
1607138772935.0,4412.73,0.0,434.5479887401699,2.388,0.0,0.0,5795.817,11.12
1607138773442.0,4412.73,0.0,435.3719887188187,2.388,0.0,0.0,5795.817,10.3
1607138773949.0,4412.73,0.0,434.99198872866515,2.388,0.0,0.0,5795.817,10.68
1607138774456.0,4412.73,0.0,434.79398873379563,2.388,0.0,0.0,5795.817,10.88
1607138774963.0,4412.738,0.0,434.8219887330701,2.38,0.0,0.0,5795.817,10.85
1607138775470.0,4412.738,0.0,435.07598872648856,2.409,0.0,0.0,5795.817,10.59
1607138775978.0,4412.738,0.0,436.2819886952392,2.461,0.0,0.0,5795.817,9.39
1607138776485.0,4412.657,0.0,437.0759886746654,2.511,0.0,0.0,5795.817,8.59
1607138776993.0,4412.657,0.0,438.1439886469918,2.58,0.0,0.0,5795.817,7.52
1607138777399.0,4412.539,0.0,438.6739886332586,2.638,0.0,0.0,5795.817,6.99
1607138777907.0,4412.539,0.0,439.50398861175205,2.717,0.0,0.0,5795.817,6.17
1607138778416.0,4412.401,0.0,439.4539886130476,2.717,0.0,0.0,5795.817,6.22
1607138778924.0,4412.401,0.0,438.71998863206676,2.86,0.0,0.0,5795.817,6.95
1607138779431.0,4412.401,0.0,438.46598863864824,2.86,0.0,0.0,5795.817,7.2
1607138779935.0,4412.258,0.0,437.7019886584447,2.928,0.0,0.0,5795.817,7.97
1607138780443.0,4412.121,0.0,438.00798865051576,3.084,0.0,0.0,5795.817,7.66
1607138780951.0,4411.947,0.0,440.147988595065,3.252,0.0,0.0,5795.817,5.52
1607138781460.0,4411.947,0.0,440.9779885735584,3.252,0.0,0.0,5795.817,4.69
1607138781968.0,4411.947,0.0,442.4419885356238,3.332,0.0,0.0,5795.817,3.23
1607138782476.0,4411.787,0.0,442.77798852691745,3.413,0.0,0.0,5795.817,2.89
1607138782984.0,4411.787,0.0,442.88798852406717,3.498,0.0,0.0,5795.817,2.78
1607138783491.0,4411.525,0.0,442.6019885314779,3.594,0.0,0.0,5795.817,3.07
1607138783899.0,4411.525,0.0,441.49598856013614,3.695,0.0,0.0,5795.817,4.17
1607138784406.0,4411.323,0.0,440.5579885844412,3.795,0.0,0.0,5795.817,5.11
1607138784915.0,4411.323,0.0,440.0359885979671,3.906,0.0,0.0,5795.817,5.63
1607138785423.0,4411.123,0.0,439.2979886170898,3.996,0.0,0.0,5795.817,6.37
1607138785931.0,4411.123,0.0,439.18398862004375,4.082,0.0,0.0,5795.817,6.49
1607138786439.0,4410.944,0.0,438.85798862849094,4.175,0.0,0.0,5795.817,6.81
1607138786968.0,4410.944,0.0,438.7699886307711,4.277,0.0,0.0,5795.817,6.9
1607138787475.0,4410.75,0.0,438.71798863211853,4.461,0.0,0.0,5795.817,6.95
1607138787983.0,4410.75,0.0,438.711988632274,4.461,0.0,0.0,5795.817,6.96
1607138788396.0,4410.556,0.0,438.7439886314449,4.679,0.0,0.0,5795.817,6.92
1607138788904.0,4410.556,0.0,438.7999886299938,4.771,0.0,0.0,5795.817,6.87
1607138789411.0,4410.348,0.0,439.2279886189037,4.851,0.0,0.0,5795.817,6.44
1607138789930.0,4410.348,0.0,439.4979886119075,4.946,0.0,0.0,5795.817,6.17
1607138790432.0,4410.173,0.0,440.0479885976561,5.029,0.0,0.0,5795.817,5.62
1607138790939.0,4410.173,0.0,440.4359885876024,5.029,0.0,0.0,5795.817,5.23
1607138791448.0,4410.0,0.0,441.2859885655776,5.218,0.0,0.0,5795.817,4.38
1607138791956.0,4410.0,0.0,441.4359885616908,5.218,0.0,0.0,5795.817,4.23
1607138792462.0,4409.817,0.0,441.629988556664,5.387,0.0,0.0,5795.817,4.04
1607138792969.0,4409.817,0.0,441.5559885585814,5.387,0.0,0.0,5795.817,4.11
1607138793477.0,4409.636,0.0,440.781988578637,5.579,0.0,0.0,5795.817,4.89
1607138793986.0,4409.636,0.0,440.50998858568494,5.669,0.0,0.0,5795.817,5.16
1607138794393.0,4409.449,0.0,439.7839886044968,5.765,0.0,0.0,5795.817,5.88
1607138794903.0,4409.449,0.0,439.7059886065179,5.845,0.0,0.0,5795.817,5.96
1607138795411.0,4409.274,0.0,439.57198860999006,5.94,0.0,0.0,5795.817,6.1
1607138795919.0,4409.088,0.0,439.91998860097283,6.117,0.0,0.0,5795.817,5.75
1607138796427.0,4409.088,0.0,439.85198860273476,6.117,0.0,0.0,5795.817,5.82
1607138796934.0,4409.088,0.0,440.2559885922665,6.21,0.0,0.0,5795.817,5.41
1607138797442.0,4408.909,0.0,440.46998858672146,6.308,0.0,0.0,5795.817,5.2
1607138797951.0,4408.909,0.0,440.487988586255,6.394,0.0,0.0,5795.817,5.18
1607138798459.0,4408.64,0.0,440.71198858045085,6.479,0.0,0.0,5795.817,4.96
1607138798967.0,4408.64,0.0,440.8359885772378,6.564,0.0,0.0,5795.817,4.83
1607138799475.0,4408.47,0.0,440.88598857594224,6.649,0.0,0.0,5795.817,4.78
1607138799984.0,4408.47,0.0,440.9719885737138,6.747,0.0,0.0,5795.817,4.7
1607138800391.0,4408.287,0.0,440.94398857443935,6.832,0.0,0.0,5795.817,4.73
1607138800899.0,4408.287,0.0,440.63598858242017,6.929,0.0,0.0,5795.817,5.03
1607138801407.0,4408.1,0.0,440.3659885894162,7.02,0.0,0.0,5795.817,5.3
1607138801946.0,4408.1,0.0,439.90798860128376,7.111,0.0,0.0,5795.817,5.76
1607138802454.0,4407.918,0.0,439.673988607347,7.201,0.0,0.0,5795.817,5.99
1607138802961.0,4407.918,0.0,439.30998861677887,7.29,0.0,0.0,5795.817,6.36
1607138803469.0,4407.918,0.0,439.2539886182299,7.383,0.0,0.0,5795.817,6.41
1607138803977.0,4407.736,0.0,439.5919886094718,7.552,0.0,0.0,5795.817,6.08
1607138804486.0,4407.567,0.0,439.7699886048595,7.552,0.0,0.0,5795.817,5.9
1607138804893.0,4407.567,0.0,440.3759885891571,7.733,0.0,0.0,5795.817,5.29
1607138805401.0,4407.386,0.0,441.0499885716927,7.831,0.0,0.0,5795.817,4.62
1607138805909.0,4407.386,0.0,441.40598856246817,7.831,0.0,0.0,5795.817,4.26
1607138806416.0,4407.203,0.0,442.45598853526104,8.012,0.0,0.0,5795.817,3.21
1607138806924.0,4407.203,0.0,442.7419885278503,8.107,0.0,0.0,5795.817,2.93
1607138807431.0,4407.012,0.0,443.09198851878125,8.194,0.0,0.0,5795.817,2.58
1607138807938.0,4407.012,0.0,443.20198851593096,8.281,0.0,0.0,5795.817,2.47
1607138808446.0,4406.838,0.0,443.3099885131325,8.376,0.0,0.0,5795.817,2.36
1607138808954.0,4406.838,0.0,443.3179885129252,8.461,0.0,0.0,5795.817,2.35
1607138809467.0,4406.658,0.0,443.0379885201805,8.556,0.0,0.0,5795.817,2.63
1607138809986.0,4406.658,0.0,442.81398852598466,8.556,0.0,0.0,5795.817,2.86
1607138810392.0,4406.47,0.0,441.91598854925326,8.728,0.0,0.0,5795.817,3.75
1607138810901.0,4406.47,0.0,440.75198857941433,8.833,0.0,0.0,5795.817,4.92
1607138811414.0,4406.206,0.0,439.5179886113892,8.913,0.0,0.0,5795.817,6.15
1607138811928.0,4406.206,0.0,438.983988625226,9.009,0.0,0.0,5795.817,6.69
1607138812436.0,4406.017,0.0,438.25598864408965,9.102,0.0,0.0,5795.817,7.41
1607138812952.0,4406.017,0.0,438.0459886495311,9.195,0.0,0.0,5795.817,7.62
1607138813460.0,4405.838,0.0,438.48598863813,9.369,0.0,0.0,5795.817,7.18
1607138813967.0,4405.838,0.0,438.8299886292164,9.369,0.0,0.0,5795.817,6.84
1607138814475.0,4405.662,0.0,439.9919885991072,9.457,0.0,0.0,5795.817,5.68
1607138814982.0,4405.662,0.0,440.7359885798289,9.544,0.0,0.0,5795.817,4.93
1607138815491.0,4405.489,0.0,442.1259885438118,9.63,0.0,0.0,5795.817,3.54
1607138815903.0,4405.489,0.0,443.19598851608646,9.809,0.0,0.0,5795.817,2.47
1607138816412.0,4405.311,0.0,443.5899885058772,9.809,0.0,0.0,5795.817,2.08
1607138816919.0,4405.311,0.0,444.1339884917814,9.899,0.0,0.0,5795.817,1.53
1607138817427.0,4405.126,0.0,444.2499884887756,9.993,0.0,0.0,5795.817,1.42
1607138817936.0,4405.126,0.0,444.2679884883092,10.08,0.0,0.0,5795.817,1.4
1607138818444.0,4405.126,0.0,444.1939884902267,10.166,0.0,0.0,5795.817,1.48
1607138818952.0,4404.954,0.0,443.45798850929765,10.349,0.0,0.0,5795.817,2.21
1607138819460.0,4404.771,0.0,443.099988518574,10.349,0.0,0.0,5795.817,2.57
1607138819981.0,4404.584,0.0,441.2579885663031,10.535,0.0,0.0,5795.817,4.41
1607138820494.0,4404.584,0.0,440.56398858428577,10.631,0.0,0.0,5795.817,5.11
1607138820901.0,4404.584,0.0,439.2979886170898,10.719,0.0,0.0,5795.817,6.37
1607138821412.0,4404.401,0.0,438.73198863175577,10.811,0.0,0.0,5795.817,6.94
1607138821921.0,4404.401,0.0,437.86798865414335,10.9,0.0,0.0,5795.817,7.8
1607138822429.0,4404.22,0.0,437.7059886583411,11.001,0.0,0.0,5795.817,7.96
1607138822937.0,4404.22,0.0,437.6999886584965,11.09,0.0,0.0,5795.817,7.97
1607138823446.0,4404.029,0.0,437.8779886538843,11.09,0.0,0.0,5795.817,7.79
1607138823957.0,4404.029,0.0,438.61798863470966,11.263,0.0,0.0,5795.817,7.05
1607138824473.0,4404.029,0.0,439.0859886225831,11.263,0.0,0.0,5795.817,6.58
1607138824982.0,4403.856,0.0,440.0859885966715,11.352,0.0,0.0,5795.817,5.58
1607138825490.0,4403.856,0.0,440.6479885821092,11.449,0.0,0.0,5795.817,5.02
1607138825897.0,4403.67,0.0,442.39398853686754,11.631,0.0,0.0,5795.817,3.28
1607138826405.0,4403.489,0.0,443.71598850261245,11.814,0.0,0.0,5795.817,1.95
1607138826913.0,4403.489,0.0,443.9839884956681,11.814,0.0,0.0,5795.817,1.68
1607138827421.0,4403.221,0.0,444.3719884856144,11.986,0.0,0.0,5795.817,1.3
1607138827929.0,4403.221,0.0,444.4279884841634,11.986,0.0,0.0,5795.817,1.24
1607138828436.0,4403.042,0.0,444.15198849131497,12.169,0.0,0.0,5795.817,1.52
1607138828943.0,4403.042,0.0,443.82198849986577,12.169,0.0,0.0,5795.817,1.85
1607138829451.0,4402.865,0.0,442.99798852121694,12.255,0.0,0.0,5795.817,2.67
1607138829963.0,4402.865,0.0,442.4319885358829,12.353,0.0,0.0,5795.817,3.24
1607138830491.0,4402.682,0.0,441.245988566614,12.437,0.0,0.0,5795.817,4.42
1607138830906.0,4402.682,0.0,440.5819885838193,12.535,0.0,0.0,5795.817,5.09
1607138831414.0,4402.493,0.0,439.29598861714163,12.627,0.0,0.0,5795.817,6.37
1607138831921.0,4402.493,0.0,438.79598863009744,12.727,0.0,0.0,5795.817,6.87
1607138832429.0,4402.309,0.0,438.34398864180946,12.811,0.0,0.0,5795.817,7.33
1607138832943.0,4402.309,0.0,438.61798863470966,12.905,0.0,0.0,5795.817,7.05
1607138833451.0,4402.134,0.0,440.419988588017,13.082,0.0,0.0,5795.817,5.25
1607138833958.0,4402.134,0.0,441.1179885699307,13.169,0.0,0.0,5795.817,4.55
1607138834466.0,4401.951,0.0,442.3839885371267,13.255,0.0,0.0,5795.817,3.29
1607138834974.0,4401.951,0.0,442.90398852365263,13.351,0.0,0.0,5795.817,2.76
1607138835482.0,4401.769,0.0,443.7779885010059,13.437,0.0,0.0,5795.817,1.89
1607138835992.0,4401.769,0.0,444.04798849400976,13.437,0.0,0.0,5795.817,1.62
1607138836399.0,4401.597,0.0,444.35798848597716,13.617,0.0,0.0,5795.817,1.31
1607138836908.0,4401.597,0.0,444.2619884884647,13.706,0.0,0.0,5795.817,1.41
1607138837414.0,4401.414,0.0,443.9839884956681,13.798,0.0,0.0,5795.817,1.68
1607138837925.0,4401.414,0.0,443.2599885144281,13.896,0.0,0.0,5795.817,2.41
1607138838434.0,4401.224,0.0,442.83998852531096,13.896,0.0,0.0,5795.817,2.83
1607138838942.0,4401.224,0.0,441.96398854800947,14.085,0.0,0.0,5795.817,3.71
1607138839450.0,4401.035,0.0,441.02398857236636,14.168,0.0,0.0,5795.817,4.65
1607138839961.0,4401.035,0.0,440.249988592422,14.267,0.0,0.0,5795.817,5.42
1607138840468.0,4400.853,0.0,439.91798860102466,14.348,0.0,0.0,5795.817,5.75
1607138840976.0,4400.675,0.0,439.60598860910903,14.445,0.0,0.0,5795.817,6.06
1607138841484.0,4400.675,0.0,439.71198860636235,14.538,0.0,0.0,5795.817,5.96
1607138841992.0,4400.675,0.0,440.5959885834566,14.621,0.0,0.0,5795.817,5.07
1607138842399.0,4400.499,0.0,441.199988567806,14.719,0.0,0.0,5795.817,4.47
1607138842907.0,4400.499,0.0,442.56198853251436,14.807,0.0,0.0,5795.817,3.11
1607138843416.0,4400.312,0.0,443.1919885161901,14.902,0.0,0.0,5795.817,2.48
1607138843923.0,4400.312,0.0,444.2619884884647,14.989,0.0,0.0,5795.817,1.41
1607138844431.0,4400.131,0.0,444.63598847877375,15.085,0.0,0.0,5795.817,1.03
1607138844944.0,4400.131,0.0,445.05798846783904,15.181,0.0,0.0,5795.817,0.61
1607138845454.0,4400.131,0.0,445.0219884687719,15.181,0.0,0.0,5795.817,0.65
1607138845964.0,4399.848,0.0,444.5719884804321,15.349,0.0,0.0,5795.817,1.1
1607138846472.0,4399.771,0.0,444.2459884888792,15.462,0.0,0.0,5795.817,1.42
1607138846988.0,4399.771,0.0,443.4079885105932,15.555,0.0,0.0,5795.817,2.26
1607138847395.0,4399.469,0.0,442.5939885316852,15.651,0.0,0.0,5795.817,3.07
1607138847902.0,4399.469,0.0,442.23398854101333,15.732,0.0,0.0,5795.817,3.43
1607138848413.0,4399.3,0.0,441.0839885708117,15.92,0.0,0.0,5795.817,4.58
1607138848921.0,4399.3,0.0,440.7839885785852,15.92,0.0,0.0,5795.817,4.88
1607138849429.0,4399.113,0.0,440.40798858832795,16.101,0.0,0.0,5795.817,5.26
1607138849933.0,4399.113,0.0,440.30998859086725,16.101,0.0,0.0,5795.817,5.36
1607138850446.0,4398.934,0.0,440.41398858817246,16.186,0.0,0.0,5795.817,5.25
1607138850954.0,4398.934,0.0,440.6379885823682,16.273,0.0,0.0,5795.817,5.03
1607138851460.0,4398.75,0.0,441.35398856381556,16.37,0.0,0.0,5795.817,4.31
1607138851968.0,4398.75,0.0,441.8019885522072,16.452,0.0,0.0,5795.817,3.87
1607138852475.0,4398.581,0.0,443.2299885152055,16.625,0.0,0.0,5795.817,2.44
1607138852982.0,4398.581,0.0,443.5839885060327,16.625,0.0,0.0,5795.817,2.09
1607138853490.0,4398.398,0.0,444.16798849090037,16.805,0.0,0.0,5795.817,1.5
1607138853896.0,4398.398,0.0,444.333988486599,16.805,0.0,0.0,5795.817,1.34
1607138854412.0,4398.219,0.0,444.46398848323054,16.995,0.0,0.0,5795.817,1.21
1607138854919.0,4398.219,0.0,444.3359884865472,16.995,0.0,0.0,5795.817,1.33
1607138855426.0,4398.026,0.0,444.0099884949944,17.093,0.0,0.0,5795.817,1.66
1607138855939.0,4398.026,0.0,443.3319885125624,17.277,0.0,0.0,5795.817,2.34
1607138856447.0,4397.842,0.0,442.4319885358829,17.362,0.0,0.0,5795.817,3.24
1607138856955.0,4397.842,0.0,441.9439885485278,17.362,0.0,0.0,5795.817,3.72
1607138857463.0,4397.656,0.0,441.00798857278096,17.548,0.0,0.0,5795.817,4.66
1607138857972.0,4397.656,0.0,440.1219885957387,17.645,0.0,0.0,5795.817,5.55
1607138858484.0,4397.474,0.0,439.81398860371945,17.645,0.0,0.0,5795.817,5.85
1607138858893.0,4397.285,0.0,439.8499886027866,17.834,0.0,0.0,5795.817,5.82
1607138859401.0,4397.285,0.0,440.2759885917483,17.918,0.0,0.0,5795.817,5.39
1607138859908.0,4397.285,0.0,441.5379885590479,17.999,0.0,0.0,5795.817,4.13
1607138860418.0,4397.12,0.0,442.3839885371267,18.086,0.0,0.0,5795.817,3.28
1607138860926.0,4397.12,0.0,443.99998849525355,18.176,0.0,0.0,5795.817,1.67
1607138861434.0,4396.943,0.0,444.7559884756643,18.272,0.0,0.0,5795.817,0.91
1607138861942.0,4396.943,0.0,446.0359884424975,18.364,0.0,0.0,5795.817,-0.37
1607138862450.0,4396.755,0.0,446.40998843280664,18.364,0.0,0.0,5795.817,-0.74
1607138862957.0,4396.755,0.0,446.55798842897167,18.549,0.0,0.0,5795.817,-0.89
1607138863468.0,4396.755,0.0,446.4199884325475,18.549,0.0,0.0,5795.817,-0.75
1607138863974.0,4396.57,0.0,445.30598846141294,18.73,0.0,0.0,5795.817,0.36
1607138864481.0,4396.389,0.0,444.79998847452424,18.825,0.0,0.0,5795.817,0.87
1607138864988.0,4396.389,0.0,443.8199884999176,18.908,0.0,0.0,5795.817,1.85
1607138865395.0,4396.113,0.0,443.30798851318434,19.006,0.0,0.0,5795.817,2.36
1607138865903.0,4396.113,0.0,441.77998855277724,19.093,0.0,0.0,5795.817,3.89
1607138866410.0,4395.931,0.0,441.2819885656812,19.188,0.0,0.0,5795.817,4.39
1607138866918.0,4395.931,0.0,440.4859885863068,19.273,0.0,0.0,5795.817,5.18
1607138867424.0,4395.75,0.0,440.1799885942358,19.368,0.0,0.0,5795.817,5.49
1607138867936.0,4395.75,0.0,440.05598859744885,19.463,0.0,0.0,5795.817,5.61
1607138868464.0,4395.57,0.0,440.6179885828865,19.549,0.0,0.0,5795.817,5.05
1607138868972.0,4395.57,0.0,441.0999885703971,19.653,0.0,0.0,5795.817,4.57
1607138869489.0,4395.368,0.0,442.251988540547,19.75,0.0,0.0,5795.817,3.42
1607138869896.0,4395.368,0.0,442.88998852401534,19.836,0.0,0.0,5795.817,2.78
1607138870413.0,4395.187,0.0,443.8419884993475,19.932,0.0,0.0,5795.817,1.83
1607138870920.0,4395.187,0.0,444.2579884885683,20.024,0.0,0.0,5795.817,1.41
1607138871436.0,4395.009,0.0,444.3039884873764,20.109,0.0,0.0,5795.817,1.36
1607138871944.0,4395.009,0.0,444.0499884939579,20.2,0.0,0.0,5795.817,1.62
1607138872456.0,4394.836,0.0,443.13998851753746,20.37,0.0,0.0,5795.817,2.53
1607138872964.0,4394.836,0.0,442.95998852220157,20.454,0.0,0.0,5795.817,2.71
1607138873476.0,4394.664,0.0,442.5379885331363,20.536,0.0,0.0,5795.817,3.13
1607138873983.0,4394.664,0.0,442.38598853707487,20.536,0.0,0.0,5795.817,3.28
1607138874496.0,4394.502,0.0,442.2439885407543,20.716,0.0,0.0,5795.817,3.42
1607138874903.0,4394.502,0.0,442.09998854448554,20.716,0.0,0.0,5795.817,3.57
1607138875410.0,4394.321,0.0,441.75398855345094,20.798,0.0,0.0,5795.817,3.92
1607138875919.0,4394.321,0.0,441.6279885567158,20.875,0.0,0.0,5795.817,4.04
1607138876426.0,4394.155,0.0,441.4279885618981,20.963,0.0,0.0,5795.817,4.24
1607138876940.0,4394.155,0.0,441.25598856635486,21.041,0.0,0.0,5795.817,4.41
1607138877446.0,4393.999,0.0,441.2819885656812,21.12,0.0,0.0,5795.817,4.39
1607138877959.0,4393.999,0.0,441.36398856355646,21.207,0.0,0.0,5795.817,4.3
1607138878466.0,4393.999,0.0,441.69598855495383,21.288,0.0,0.0,5795.817,3.97
1607138878978.0,4393.655,0.0,442.5339885332399,21.547,0.0,0.0,5795.817,3.14
1607138879491.0,4393.655,0.0,442.65598853007873,21.547,0.0,0.0,5795.817,3.01
1607138879999.0,4393.484,0.0,442.8259885256738,21.717,0.0,0.0,5795.817,2.84
1607138880405.0,4393.484,0.0,442.9059885236008,21.717,0.0,0.0,5795.817,2.76
1607138880915.0,4393.484,0.0,442.98398852157965,21.798,0.0,0.0,5795.817,2.69
1607138881423.0,4393.321,0.0,442.87198852448176,21.89,0.0,0.0,5795.817,2.8
1607138881932.0,4393.321,0.0,442.8339885254664,21.969,0.0,0.0,5795.817,2.84
1607138882440.0,4393.149,0.0,442.81998852582916,22.061,0.0,0.0,5795.817,2.85
1607138882949.0,4393.149,0.0,442.7699885271248,22.148,0.0,0.0,5795.817,2.9
1607138883457.0,4392.971,0.0,442.70998852867945,22.231,0.0,0.0,5795.817,2.96
1607138883964.0,4392.971,0.0,442.61198853121886,22.316,0.0,0.0,5795.817,3.06
1607138884471.0,4392.971,0.0,442.55398853272163,22.316,0.0,0.0,5795.817,3.11
1607138884978.0,4392.71,0.0,442.443988535572,22.489,0.0,0.0,5795.817,3.22
1607138885486.0,4392.54,0.0,442.3699885374894,22.579,0.0,0.0,5795.817,3.3
1607138885994.0,4392.382,0.0,442.3439885381631,22.737,0.0,0.0,5795.817,3.33
1607138886421.0,4392.382,0.0,442.4239885360902,22.737,0.0,0.0,5795.817,3.24
1607138886929.0,4392.382,0.0,442.7059885287831,22.908,0.0,0.0,5795.817,2.96
1607138887437.0,4392.21,0.0,442.7599885273839,22.908,0.0,0.0,5795.817,2.91
1607138887945.0,4392.21,0.0,442.90998852349713,22.999,0.0,0.0,5795.817,2.76
1607138888455.0,4392.032,0.0,442.93598852282344,23.087,0.0,0.0,5795.817,2.73
1607138888967.0,4392.032,0.0,442.91798852328986,23.175,0.0,0.0,5795.817,2.75
1607138889476.0,4391.855,0.0,442.65998852997507,23.264,0.0,0.0,5795.817,3.01
1607138889983.0,4391.855,0.0,442.5079885339136,23.346,0.0,0.0,5795.817,3.16
1607138890501.0,4391.686,0.0,442.1119885441746,23.433,0.0,0.0,5795.817,3.56
1607138890908.0,4391.686,0.0,441.8779885502379,23.516,0.0,0.0,5795.817,3.79
1607138891416.0,4391.515,0.0,441.5839885578559,23.604,0.0,0.0,5795.817,4.09
1607138891923.0,4391.515,0.0,441.52798855930695,23.689,0.0,0.0,5795.817,4.14
1607138892431.0,4391.343,0.0,441.28998856547395,23.857,0.0,0.0,5795.817,4.38
1607138892939.0,4391.343,0.0,441.26398856614765,23.857,0.0,0.0,5795.817,4.41
1607138893447.0,4391.172,0.0,441.35398856381556,24.029,0.0,0.0,5795.817,4.32
1607138893955.0,4391.172,0.0,441.313988564852,24.113,0.0,0.0,5795.817,4.36
1607138894464.0,4391.006,0.0,441.8599885507043,24.212,0.0,0.0,5795.817,3.81
1607138894971.0,4391.006,0.0,442.2439885407543,24.293,0.0,0.0,5795.817,3.43
1607138895479.0,4390.827,0.0,442.94798852251245,24.377,0.0,0.0,5795.817,2.72
1607138895987.0,4390.827,0.0,443.2599885144281,24.377,0.0,0.0,5795.817,2.41
1607138896499.0,4390.663,0.0,444.15198849131497,24.546,0.0,0.0,5795.817,1.52
1607138896905.0,4390.663,0.0,444.39998848488887,24.546,0.0,0.0,5795.817,1.27
1607138897413.0,4390.492,0.0,445.1959884642633,24.708,0.0,0.0,5795.817,0.47
1607138897921.0,4390.492,0.0,445.62398845317307,24.708,0.0,0.0,5795.817,0.04
1607138898429.0,4390.321,0.0,446.0379884424457,24.879,0.0,0.0,5795.817,-0.37
1607138898937.0,4390.321,0.0,446.0039884433267,24.971,0.0,0.0,5795.817,-0.33
1607138899445.0,4390.149,0.0,445.6599884522403,25.05,0.0,0.0,5795.817,0.01
1607138899953.0,4390.149,0.0,444.96198847032656,25.133,0.0,0.0,5795.817,0.71
1607138900460.0,4389.987,0.0,444.5559884808467,25.221,0.0,0.0,5795.817,1.11
1607138900970.0,4389.797,0.0,443.0799885190922,25.322,0.0,0.0,5795.817,2.59
1607138901478.0,4389.797,0.0,442.5319885332917,25.411,0.0,0.0,5795.817,3.14
1607138901986.0,4389.797,0.0,441.6259885567676,25.491,0.0,0.0,5795.817,4.04
1607138902494.0,4389.628,0.0,441.199988567806,25.58,0.0,0.0,5795.817,4.47
1607138903004.0,4389.628,0.0,440.5359885850113,25.667,0.0,0.0,5795.817,5.13
1607138903410.0,4389.453,0.0,440.29598859123,25.746,0.0,0.0,5795.817,5.37
1607138903917.0,4389.453,0.0,439.87798860206107,25.838,0.0,0.0,5795.817,5.79
1607138904425.0,4389.201,0.0,439.96998859967727,25.919,0.0,0.0,5795.817,5.7
1607138904933.0,4389.201,0.0,440.3779885891053,26.008,0.0,0.0,5795.817,5.29
1607138905442.0,4389.034,0.0,440.7879885784816,26.086,0.0,0.0,5795.817,4.88
1607138905950.0,4389.034,0.0,441.63598855650855,26.178,0.0,0.0,5795.817,4.03
1607138906458.0,4388.857,0.0,442.0819885449519,26.263,0.0,0.0,5795.817,3.59
1607138906966.0,4388.857,0.0,443.337988512407,26.346,0.0,0.0,5795.817,2.33
1607138907483.0,4388.687,0.0,444.0019884952017,26.434,0.0,0.0,5795.817,1.67
1607138907990.0,4388.687,0.0,445.02598846866823,26.506,0.0,0.0,5795.817,0.64
1607138908505.0,4388.687,0.0,445.3559884601174,26.593,0.0,0.0,5795.817,0.31
1607138908911.0,4388.527,0.0,445.8219884480426,26.753,0.0,0.0,5795.817,-0.15
1607138909419.0,4388.367,0.0,445.701988451152,26.753,0.0,0.0,5795.817,-0.03
1607138909926.0,4388.367,0.0,445.06198846773543,26.849,0.0,0.0,5795.817,0.61
1607138910433.0,4388.191,0.0,444.2919884876873,27.019,0.0,0.0,5795.817,1.38
1607138910940.0,4388.191,0.0,443.90198849779284,27.019,0.0,0.0,5795.817,1.77
1607138911449.0,4388.019,0.0,442.8459885251555,27.189,0.0,0.0,5795.817,2.82
1607138911959.0,4388.019,0.0,442.7419885278503,27.27,0.0,0.0,5795.817,2.93
1607138912466.0,4387.849,0.0,442.5279885333954,27.359,0.0,0.0,5795.817,3.14
1607138912974.0,4387.849,0.0,442.5379885331363,27.45,0.0,0.0,5795.817,3.13
1607138913481.0,4387.67,0.0,442.71398852857584,27.539,0.0,0.0,5795.817,2.95
1607138913989.0,4387.67,0.0,442.7519885275912,27.539,0.0,0.0,5795.817,2.92
1607138914405.0,4387.5,0.0,442.4859885344836,27.709,0.0,0.0,5795.817,3.18
1607138914914.0,4387.5,0.0,442.29598853940684,27.709,0.0,0.0,5795.817,3.37
1607138915423.0,4387.329,0.0,441.82398855163717,27.872,0.0,0.0,5795.817,3.85
